datetime_beginning_utc,datetime_beginning_ept,area,ace_mw
6/2/2022 8:53:23 AM,6/2/2022 4:53:23 AM,PJM,132.130000
6/2/2022 8:53:38 AM,6/2/2022 4:53:38 AM,PJM,246.130000
6/2/2022 8:53:53 AM,6/2/2022 4:53:53 AM,PJM,272.190000
6/2/2022 8:54:08 AM,6/2/2022 4:54:08 AM,PJM,279.910000
6/2/2022 8:54:23 AM,6/2/2022 4:54:23 AM,PJM,269.640000
6/2/2022 8:54:38 AM,6/2/2022 4:54:38 AM,PJM,347.380000
6/2/2022 8:54:53 AM,6/2/2022 4:54:53 AM,PJM,277.390000
6/2/2022 8:55:08 AM,6/2/2022 4:55:08 AM,PJM,246.170000
6/2/2022 8:55:23 AM,6/2/2022 4:55:23 AM,PJM,279.670000
6/2/2022 8:55:38 AM,6/2/2022 4:55:38 AM,PJM,346.340000
6/2/2022 8:55:53 AM,6/2/2022 4:55:53 AM,PJM,340.590000
6/2/2022 8:56:08 AM,6/2/2022 4:56:08 AM,PJM,301.260000
6/2/2022 8:56:23 AM,6/2/2022 4:56:23 AM,PJM,271.770000
6/2/2022 8:56:38 AM,6/2/2022 4:56:38 AM,PJM,283.390000
6/2/2022 8:56:53 AM,6/2/2022 4:56:53 AM,PJM,241.500000
6/2/2022 8:57:08 AM,6/2/2022 4:57:08 AM,PJM,244.390000
6/2/2022 8:57:23 AM,6/2/2022 4:57:23 AM,PJM,248.330000
6/2/2022 8:57:38 AM,6/2/2022 4:57:38 AM,PJM,118.690000
6/2/2022 8:57:53 AM,6/2/2022 4:57:53 AM,PJM,57.400000
6/2/2022 8:58:08 AM,6/2/2022 4:58:08 AM,PJM,42.770000
6/2/2022 8:58:23 AM,6/2/2022 4:58:23 AM,PJM,-15.320000
6/2/2022 8:58:38 AM,6/2/2022 4:58:38 AM,PJM,-52.470000
6/2/2022 8:58:53 AM,6/2/2022 4:58:53 AM,PJM,-77.400000
6/2/2022 8:59:08 AM,6/2/2022 4:59:08 AM,PJM,-222.290000
6/2/2022 8:59:23 AM,6/2/2022 4:59:23 AM,PJM,-162.930000
6/2/2022 8:59:38 AM,6/2/2022 4:59:38 AM,PJM,-187.670000
6/2/2022 8:59:53 AM,6/2/2022 4:59:53 AM,PJM,-215.280000
6/2/2022 9:00:08 AM,6/2/2022 5:00:08 AM,PJM,-191.620000
6/2/2022 9:00:23 AM,6/2/2022 5:00:23 AM,PJM,-383.480000
6/2/2022 9:00:38 AM,6/2/2022 5:00:38 AM,PJM,-422.960000
6/2/2022 9:00:53 AM,6/2/2022 5:00:53 AM,PJM,-401.590000
6/2/2022 9:01:08 AM,6/2/2022 5:01:08 AM,PJM,-475.610000
6/2/2022 9:01:23 AM,6/2/2022 5:01:23 AM,PJM,-520.200000
6/2/2022 9:01:38 AM,6/2/2022 5:01:38 AM,PJM,-511.460000
6/2/2022 9:01:53 AM,6/2/2022 5:01:53 AM,PJM,-611.250000
6/2/2022 9:02:08 AM,6/2/2022 5:02:08 AM,PJM,-551.040000
6/2/2022 9:02:23 AM,6/2/2022 5:02:23 AM,PJM,-535.290000
6/2/2022 9:02:38 AM,6/2/2022 5:02:38 AM,PJM,-495.770000
6/2/2022 9:02:53 AM,6/2/2022 5:02:53 AM,PJM,-505.720000
6/2/2022 9:03:08 AM,6/2/2022 5:03:08 AM,PJM,-453.090000
6/2/2022 9:03:23 AM,6/2/2022 5:03:23 AM,PJM,-330.220000
6/2/2022 9:03:38 AM,6/2/2022 5:03:38 AM,PJM,-263.660000
6/2/2022 9:03:53 AM,6/2/2022 5:03:53 AM,PJM,-233.500000
6/2/2022 9:04:08 AM,6/2/2022 5:04:08 AM,PJM,-200.200000
6/2/2022 9:04:23 AM,6/2/2022 5:04:23 AM,PJM,-160.850000
6/2/2022 9:04:38 AM,6/2/2022 5:04:38 AM,PJM,-174.400000
6/2/2022 9:04:53 AM,6/2/2022 5:04:53 AM,PJM,-179.170000
6/2/2022 9:05:08 AM,6/2/2022 5:05:08 AM,PJM,-157.430000
6/2/2022 9:05:23 AM,6/2/2022 5:05:23 AM,PJM,-196.720000
6/2/2022 9:05:38 AM,6/2/2022 5:05:38 AM,PJM,-120.020000
6/2/2022 9:05:53 AM,6/2/2022 5:05:53 AM,PJM,-136.180000
6/2/2022 9:06:08 AM,6/2/2022 5:06:08 AM,PJM,-74.480000
6/2/2022 9:06:23 AM,6/2/2022 5:06:23 AM,PJM,-118.560000
6/2/2022 9:06:38 AM,6/2/2022 5:06:38 AM,PJM,-142.910000
6/2/2022 9:06:53 AM,6/2/2022 5:06:53 AM,PJM,-109.650000
6/2/2022 9:07:08 AM,6/2/2022 5:07:08 AM,PJM,21.100000
6/2/2022 9:07:23 AM,6/2/2022 5:07:23 AM,PJM,40.000000
6/2/2022 9:07:38 AM,6/2/2022 5:07:38 AM,PJM,124.380000
6/2/2022 9:07:53 AM,6/2/2022 5:07:53 AM,PJM,172.780000
6/2/2022 9:08:08 AM,6/2/2022 5:08:08 AM,PJM,50.230000
6/2/2022 9:08:23 AM,6/2/2022 5:08:23 AM,PJM,-22.080000
6/2/2022 9:08:38 AM,6/2/2022 5:08:38 AM,PJM,-20.550000
6/2/2022 9:08:53 AM,6/2/2022 5:08:53 AM,PJM,-74.490000
6/2/2022 9:09:08 AM,6/2/2022 5:09:08 AM,PJM,35.830000
6/2/2022 9:09:23 AM,6/2/2022 5:09:23 AM,PJM,57.590000
6/2/2022 9:09:38 AM,6/2/2022 5:09:38 AM,PJM,125.840000
6/2/2022 9:09:53 AM,6/2/2022 5:09:53 AM,PJM,139.160000
6/2/2022 9:10:08 AM,6/2/2022 5:10:08 AM,PJM,112.040000
6/2/2022 9:10:23 AM,6/2/2022 5:10:23 AM,PJM,161.610000
6/2/2022 9:10:38 AM,6/2/2022 5:10:38 AM,PJM,285.770000
6/2/2022 9:10:53 AM,6/2/2022 5:10:53 AM,PJM,304.110000
6/2/2022 9:11:08 AM,6/2/2022 5:11:08 AM,PJM,294.080000
6/2/2022 9:11:23 AM,6/2/2022 5:11:23 AM,PJM,420.500000
6/2/2022 9:11:38 AM,6/2/2022 5:11:38 AM,PJM,452.510000
6/2/2022 9:11:53 AM,6/2/2022 5:11:53 AM,PJM,405.890000
6/2/2022 9:12:08 AM,6/2/2022 5:12:08 AM,PJM,390.740000
6/2/2022 9:12:23 AM,6/2/2022 5:12:23 AM,PJM,278.680000
6/2/2022 9:12:38 AM,6/2/2022 5:12:38 AM,PJM,232.850000
6/2/2022 9:12:53 AM,6/2/2022 5:12:53 AM,PJM,222.200000
6/2/2022 9:13:08 AM,6/2/2022 5:13:08 AM,PJM,125.030000
6/2/2022 9:13:23 AM,6/2/2022 5:13:23 AM,PJM,38.540000
6/2/2022 9:13:38 AM,6/2/2022 5:13:38 AM,PJM,70.290000
6/2/2022 9:13:53 AM,6/2/2022 5:13:53 AM,PJM,162.950000
6/2/2022 9:14:08 AM,6/2/2022 5:14:08 AM,PJM,201.770000
6/2/2022 9:14:23 AM,6/2/2022 5:14:23 AM,PJM,170.940000
6/2/2022 9:14:38 AM,6/2/2022 5:14:38 AM,PJM,113.540000
6/2/2022 9:14:53 AM,6/2/2022 5:14:53 AM,PJM,94.670000
6/2/2022 9:15:08 AM,6/2/2022 5:15:08 AM,PJM,78.870000
6/2/2022 9:15:23 AM,6/2/2022 5:15:23 AM,PJM,166.190000
6/2/2022 9:15:38 AM,6/2/2022 5:15:38 AM,PJM,143.720000
6/2/2022 9:15:53 AM,6/2/2022 5:15:53 AM,PJM,120.250000
6/2/2022 9:16:08 AM,6/2/2022 5:16:08 AM,PJM,102.990000
6/2/2022 9:16:23 AM,6/2/2022 5:16:23 AM,PJM,-30.930000
6/2/2022 9:16:38 AM,6/2/2022 5:16:38 AM,PJM,-23.970000
6/2/2022 9:16:53 AM,6/2/2022 5:16:53 AM,PJM,40.440000
6/2/2022 9:17:08 AM,6/2/2022 5:17:08 AM,PJM,-20.420000
6/2/2022 9:17:23 AM,6/2/2022 5:17:23 AM,PJM,-51.340000
6/2/2022 9:17:38 AM,6/2/2022 5:17:38 AM,PJM,32.110000
6/2/2022 9:17:53 AM,6/2/2022 5:17:53 AM,PJM,-2.120000
6/2/2022 9:18:08 AM,6/2/2022 5:18:08 AM,PJM,-95.980000
6/2/2022 9:18:23 AM,6/2/2022 5:18:23 AM,PJM,-106.270000
6/2/2022 9:18:38 AM,6/2/2022 5:18:38 AM,PJM,-109.410000
6/2/2022 9:18:53 AM,6/2/2022 5:18:53 AM,PJM,1.210000
6/2/2022 9:19:08 AM,6/2/2022 5:19:08 AM,PJM,30.750000
6/2/2022 9:19:23 AM,6/2/2022 5:19:23 AM,PJM,130.290000
6/2/2022 9:19:38 AM,6/2/2022 5:19:38 AM,PJM,117.410000
6/2/2022 9:19:53 AM,6/2/2022 5:19:53 AM,PJM,44.900000
6/2/2022 9:20:08 AM,6/2/2022 5:20:08 AM,PJM,-19.190000
6/2/2022 9:20:23 AM,6/2/2022 5:20:23 AM,PJM,-24.170000
6/2/2022 9:20:38 AM,6/2/2022 5:20:38 AM,PJM,-80.880000
6/2/2022 9:20:53 AM,6/2/2022 5:20:53 AM,PJM,-42.150000
6/2/2022 9:21:08 AM,6/2/2022 5:21:08 AM,PJM,12.180000
6/2/2022 9:21:23 AM,6/2/2022 5:21:23 AM,PJM,29.590000
6/2/2022 9:21:38 AM,6/2/2022 5:21:38 AM,PJM,-3.990000
6/2/2022 9:21:53 AM,6/2/2022 5:21:53 AM,PJM,-22.960000
6/2/2022 9:22:08 AM,6/2/2022 5:22:08 AM,PJM,17.690000
6/2/2022 9:22:23 AM,6/2/2022 5:22:23 AM,PJM,107.800000
6/2/2022 9:22:38 AM,6/2/2022 5:22:38 AM,PJM,121.740000
6/2/2022 9:22:53 AM,6/2/2022 5:22:53 AM,PJM,100.470000
6/2/2022 9:23:08 AM,6/2/2022 5:23:08 AM,PJM,53.100000
6/2/2022 9:23:23 AM,6/2/2022 5:23:23 AM,PJM,-64.810000
6/2/2022 9:23:38 AM,6/2/2022 5:23:38 AM,PJM,-1.160000
6/2/2022 9:23:53 AM,6/2/2022 5:23:53 AM,PJM,54.720000
6/2/2022 9:24:08 AM,6/2/2022 5:24:08 AM,PJM,101.280000
6/2/2022 9:24:23 AM,6/2/2022 5:24:23 AM,PJM,130.880000
6/2/2022 9:24:38 AM,6/2/2022 5:24:38 AM,PJM,94.090000
6/2/2022 9:24:53 AM,6/2/2022 5:24:53 AM,PJM,53.250000
6/2/2022 9:25:08 AM,6/2/2022 5:25:08 AM,PJM,-48.610000
6/2/2022 9:25:23 AM,6/2/2022 5:25:23 AM,PJM,-96.600000
6/2/2022 9:25:38 AM,6/2/2022 5:25:38 AM,PJM,-137.520000
6/2/2022 9:25:53 AM,6/2/2022 5:25:53 AM,PJM,-106.970000
6/2/2022 9:26:08 AM,6/2/2022 5:26:08 AM,PJM,-55.440000
6/2/2022 9:26:23 AM,6/2/2022 5:26:23 AM,PJM,-82.580000
6/2/2022 9:26:38 AM,6/2/2022 5:26:38 AM,PJM,-54.660000
6/2/2022 9:26:53 AM,6/2/2022 5:26:53 AM,PJM,-118.260000
6/2/2022 9:27:08 AM,6/2/2022 5:27:08 AM,PJM,-156.140000
6/2/2022 9:27:23 AM,6/2/2022 5:27:23 AM,PJM,-115.660000
6/2/2022 9:27:38 AM,6/2/2022 5:27:38 AM,PJM,-109.680000
6/2/2022 9:27:53 AM,6/2/2022 5:27:53 AM,PJM,-159.270000
6/2/2022 9:28:08 AM,6/2/2022 5:28:08 AM,PJM,-213.260000
6/2/2022 9:28:23 AM,6/2/2022 5:28:23 AM,PJM,-268.640000
6/2/2022 9:28:38 AM,6/2/2022 5:28:38 AM,PJM,-248.580000
6/2/2022 9:28:53 AM,6/2/2022 5:28:53 AM,PJM,-275.820000
6/2/2022 9:29:08 AM,6/2/2022 5:29:08 AM,PJM,-314.440000
6/2/2022 9:29:23 AM,6/2/2022 5:29:23 AM,PJM,-337.760000
6/2/2022 9:29:38 AM,6/2/2022 5:29:38 AM,PJM,-269.840000
6/2/2022 9:29:53 AM,6/2/2022 5:29:53 AM,PJM,-197.910000
6/2/2022 9:30:08 AM,6/2/2022 5:30:08 AM,PJM,-107.790000
6/2/2022 9:30:23 AM,6/2/2022 5:30:23 AM,PJM,-63.300000
6/2/2022 9:30:38 AM,6/2/2022 5:30:38 AM,PJM,8.220000
6/2/2022 9:30:53 AM,6/2/2022 5:30:53 AM,PJM,3.660000
6/2/2022 9:31:08 AM,6/2/2022 5:31:08 AM,PJM,-45.300000
6/2/2022 9:31:23 AM,6/2/2022 5:31:23 AM,PJM,0.450000
6/2/2022 9:31:38 AM,6/2/2022 5:31:38 AM,PJM,-28.380000
6/2/2022 9:31:53 AM,6/2/2022 5:31:53 AM,PJM,-88.080000
6/2/2022 9:32:08 AM,6/2/2022 5:32:08 AM,PJM,-82.950000
6/2/2022 9:32:23 AM,6/2/2022 5:32:23 AM,PJM,-100.180000
6/2/2022 9:32:38 AM,6/2/2022 5:32:38 AM,PJM,-103.240000
6/2/2022 9:32:53 AM,6/2/2022 5:32:53 AM,PJM,-257.910000
6/2/2022 9:33:08 AM,6/2/2022 5:33:08 AM,PJM,-196.360000
6/2/2022 9:33:23 AM,6/2/2022 5:33:23 AM,PJM,-148.950000
6/2/2022 9:33:38 AM,6/2/2022 5:33:38 AM,PJM,36.560000
6/2/2022 9:33:53 AM,6/2/2022 5:33:53 AM,PJM,120.070000
6/2/2022 9:34:08 AM,6/2/2022 5:34:08 AM,PJM,141.170000
6/2/2022 9:34:23 AM,6/2/2022 5:34:23 AM,PJM,37.190000
6/2/2022 9:34:38 AM,6/2/2022 5:34:38 AM,PJM,72.000000
6/2/2022 9:34:53 AM,6/2/2022 5:34:53 AM,PJM,102.090000
6/2/2022 9:35:08 AM,6/2/2022 5:35:08 AM,PJM,181.000000
6/2/2022 9:35:23 AM,6/2/2022 5:35:23 AM,PJM,269.150000
6/2/2022 9:35:38 AM,6/2/2022 5:35:38 AM,PJM,252.880000
6/2/2022 9:35:53 AM,6/2/2022 5:35:53 AM,PJM,313.170000
6/2/2022 9:36:08 AM,6/2/2022 5:36:08 AM,PJM,274.050000
6/2/2022 9:36:23 AM,6/2/2022 5:36:23 AM,PJM,361.810000
6/2/2022 9:36:38 AM,6/2/2022 5:36:38 AM,PJM,466.320000
6/2/2022 9:36:53 AM,6/2/2022 5:36:53 AM,PJM,469.330000
6/2/2022 9:37:08 AM,6/2/2022 5:37:08 AM,PJM,496.990000
6/2/2022 9:37:23 AM,6/2/2022 5:37:23 AM,PJM,490.540000
6/2/2022 9:37:38 AM,6/2/2022 5:37:38 AM,PJM,360.700000
6/2/2022 9:37:53 AM,6/2/2022 5:37:53 AM,PJM,296.800000
6/2/2022 9:38:08 AM,6/2/2022 5:38:08 AM,PJM,192.300000
6/2/2022 9:38:23 AM,6/2/2022 5:38:23 AM,PJM,48.330000
6/2/2022 9:38:38 AM,6/2/2022 5:38:38 AM,PJM,-13.640000
6/2/2022 9:38:53 AM,6/2/2022 5:38:53 AM,PJM,91.320000
6/2/2022 9:39:08 AM,6/2/2022 5:39:08 AM,PJM,94.400000
6/2/2022 9:39:23 AM,6/2/2022 5:39:23 AM,PJM,155.300000
6/2/2022 9:39:38 AM,6/2/2022 5:39:38 AM,PJM,191.970000
6/2/2022 9:39:53 AM,6/2/2022 5:39:53 AM,PJM,196.550000
6/2/2022 9:40:08 AM,6/2/2022 5:40:08 AM,PJM,251.730000
6/2/2022 9:40:23 AM,6/2/2022 5:40:23 AM,PJM,145.000000
6/2/2022 9:40:38 AM,6/2/2022 5:40:38 AM,PJM,186.090000
6/2/2022 9:40:53 AM,6/2/2022 5:40:53 AM,PJM,206.330000
6/2/2022 9:41:08 AM,6/2/2022 5:41:08 AM,PJM,200.850000
6/2/2022 9:41:23 AM,6/2/2022 5:41:23 AM,PJM,130.460000
6/2/2022 9:41:38 AM,6/2/2022 5:41:38 AM,PJM,195.080000
6/2/2022 9:41:53 AM,6/2/2022 5:41:53 AM,PJM,130.020000
6/2/2022 9:42:08 AM,6/2/2022 5:42:08 AM,PJM,163.790000
6/2/2022 9:42:23 AM,6/2/2022 5:42:23 AM,PJM,36.740000
6/2/2022 9:42:38 AM,6/2/2022 5:42:38 AM,PJM,25.210000
6/2/2022 9:42:53 AM,6/2/2022 5:42:53 AM,PJM,-72.920000
6/2/2022 9:43:08 AM,6/2/2022 5:43:08 AM,PJM,-39.350000
6/2/2022 9:43:23 AM,6/2/2022 5:43:23 AM,PJM,-51.760000
6/2/2022 9:43:38 AM,6/2/2022 5:43:38 AM,PJM,6.670000
6/2/2022 9:43:53 AM,6/2/2022 5:43:53 AM,PJM,41.550000
6/2/2022 9:44:08 AM,6/2/2022 5:44:08 AM,PJM,73.760000
6/2/2022 9:44:23 AM,6/2/2022 5:44:23 AM,PJM,139.100000
6/2/2022 9:44:38 AM,6/2/2022 5:44:38 AM,PJM,241.740000
6/2/2022 9:44:53 AM,6/2/2022 5:44:53 AM,PJM,98.760000
6/2/2022 9:45:08 AM,6/2/2022 5:45:08 AM,PJM,2.340000
6/2/2022 9:45:23 AM,6/2/2022 5:45:23 AM,PJM,-34.230000
6/2/2022 9:45:38 AM,6/2/2022 5:45:38 AM,PJM,94.840000
6/2/2022 9:45:53 AM,6/2/2022 5:45:53 AM,PJM,196.900000
6/2/2022 9:46:08 AM,6/2/2022 5:46:08 AM,PJM,206.680000
6/2/2022 9:46:23 AM,6/2/2022 5:46:23 AM,PJM,172.880000
6/2/2022 9:46:38 AM,6/2/2022 5:46:38 AM,PJM,185.420000
6/2/2022 9:46:53 AM,6/2/2022 5:46:53 AM,PJM,249.140000
6/2/2022 9:47:08 AM,6/2/2022 5:47:08 AM,PJM,323.080000
6/2/2022 9:47:23 AM,6/2/2022 5:47:23 AM,PJM,362.660000
6/2/2022 9:47:38 AM,6/2/2022 5:47:38 AM,PJM,377.230000
6/2/2022 9:47:53 AM,6/2/2022 5:47:53 AM,PJM,444.160000
6/2/2022 9:48:08 AM,6/2/2022 5:48:08 AM,PJM,387.310000
6/2/2022 9:48:23 AM,6/2/2022 5:48:23 AM,PJM,572.040000
6/2/2022 9:48:38 AM,6/2/2022 5:48:38 AM,PJM,592.200000
6/2/2022 9:48:53 AM,6/2/2022 5:48:53 AM,PJM,612.560000
6/2/2022 9:49:08 AM,6/2/2022 5:49:08 AM,PJM,649.030000
6/2/2022 9:49:23 AM,6/2/2022 5:49:23 AM,PJM,707.660000
6/2/2022 9:49:38 AM,6/2/2022 5:49:38 AM,PJM,788.790000
6/2/2022 9:49:53 AM,6/2/2022 5:49:53 AM,PJM,899.610000
6/2/2022 9:50:08 AM,6/2/2022 5:50:08 AM,PJM,894.990000
6/2/2022 9:50:23 AM,6/2/2022 5:50:23 AM,PJM,1020.420000
6/2/2022 9:50:38 AM,6/2/2022 5:50:38 AM,PJM,1002.830000
6/2/2022 9:50:53 AM,6/2/2022 5:50:53 AM,PJM,1038.730000
6/2/2022 9:51:08 AM,6/2/2022 5:51:08 AM,PJM,999.550000
6/2/2022 9:51:23 AM,6/2/2022 5:51:23 AM,PJM,1040.100000
6/2/2022 9:51:38 AM,6/2/2022 5:51:38 AM,PJM,1007.530000
6/2/2022 9:51:53 AM,6/2/2022 5:51:53 AM,PJM,1038.470000
6/2/2022 9:52:08 AM,6/2/2022 5:52:08 AM,PJM,1010.460000
6/2/2022 9:52:23 AM,6/2/2022 5:52:23 AM,PJM,1033.100000
6/2/2022 9:52:38 AM,6/2/2022 5:52:38 AM,PJM,1060.220000
6/2/2022 9:52:53 AM,6/2/2022 5:52:53 AM,PJM,1011.790000
6/2/2022 9:53:08 AM,6/2/2022 5:53:08 AM,PJM,1049.710000
6/2/2022 9:53:23 AM,6/2/2022 5:53:23 AM,PJM,1075.150000
6/2/2022 9:53:38 AM,6/2/2022 5:53:38 AM,PJM,1020.100000
6/2/2022 9:53:53 AM,6/2/2022 5:53:53 AM,PJM,1000.360000
6/2/2022 9:54:08 AM,6/2/2022 5:54:08 AM,PJM,1030.760000
6/2/2022 9:54:23 AM,6/2/2022 5:54:23 AM,PJM,1111.210000
6/2/2022 9:54:38 AM,6/2/2022 5:54:38 AM,PJM,1149.230000
6/2/2022 9:54:53 AM,6/2/2022 5:54:53 AM,PJM,1162.280000
6/2/2022 9:55:08 AM,6/2/2022 5:55:08 AM,PJM,1135.110000
6/2/2022 9:55:23 AM,6/2/2022 5:55:23 AM,PJM,1150.180000
6/2/2022 9:55:38 AM,6/2/2022 5:55:38 AM,PJM,1138.190000
6/2/2022 9:55:53 AM,6/2/2022 5:55:53 AM,PJM,1133.750000
6/2/2022 9:56:08 AM,6/2/2022 5:56:08 AM,PJM,1204.110000
6/2/2022 9:56:23 AM,6/2/2022 5:56:23 AM,PJM,1168.020000
6/2/2022 9:56:38 AM,6/2/2022 5:56:38 AM,PJM,1114.040000
6/2/2022 9:56:53 AM,6/2/2022 5:56:53 AM,PJM,1100.430000
6/2/2022 9:57:08 AM,6/2/2022 5:57:08 AM,PJM,1114.400000
6/2/2022 9:57:23 AM,6/2/2022 5:57:23 AM,PJM,1227.520000
6/2/2022 9:57:38 AM,6/2/2022 5:57:38 AM,PJM,1303.310000
6/2/2022 9:57:53 AM,6/2/2022 5:57:53 AM,PJM,1343.050000
6/2/2022 9:58:08 AM,6/2/2022 5:58:08 AM,PJM,1395.350000
6/2/2022 9:58:23 AM,6/2/2022 5:58:23 AM,PJM,1566.080000
6/2/2022 9:58:38 AM,6/2/2022 5:58:38 AM,PJM,1579.130000
6/2/2022 9:58:53 AM,6/2/2022 5:58:53 AM,PJM,1570.300000
6/2/2022 9:59:08 AM,6/2/2022 5:59:08 AM,PJM,1465.550000
6/2/2022 9:59:23 AM,6/2/2022 5:59:23 AM,PJM,1380.210000
6/2/2022 9:59:38 AM,6/2/2022 5:59:38 AM,PJM,1317.000000
6/2/2022 9:59:53 AM,6/2/2022 5:59:53 AM,PJM,1390.480000
6/2/2022 10:00:08 AM,6/2/2022 6:00:08 AM,PJM,1308.010000
6/2/2022 10:00:23 AM,6/2/2022 6:00:23 AM,PJM,1185.820000
6/2/2022 10:00:38 AM,6/2/2022 6:00:38 AM,PJM,1102.900000
6/2/2022 10:00:53 AM,6/2/2022 6:00:53 AM,PJM,888.480000
6/2/2022 10:01:08 AM,6/2/2022 6:01:08 AM,PJM,760.260000
6/2/2022 10:01:23 AM,6/2/2022 6:01:23 AM,PJM,589.770000
6/2/2022 10:01:38 AM,6/2/2022 6:01:38 AM,PJM,419.610000
6/2/2022 10:01:53 AM,6/2/2022 6:01:53 AM,PJM,256.520000
6/2/2022 10:02:08 AM,6/2/2022 6:02:08 AM,PJM,207.650000
6/2/2022 10:02:23 AM,6/2/2022 6:02:23 AM,PJM,199.270000
6/2/2022 10:02:38 AM,6/2/2022 6:02:38 AM,PJM,235.790000
6/2/2022 10:02:53 AM,6/2/2022 6:02:53 AM,PJM,344.570000
6/2/2022 10:03:08 AM,6/2/2022 6:03:08 AM,PJM,382.690000
6/2/2022 10:03:23 AM,6/2/2022 6:03:23 AM,PJM,291.490000
6/2/2022 10:03:38 AM,6/2/2022 6:03:38 AM,PJM,247.120000
6/2/2022 10:03:53 AM,6/2/2022 6:03:53 AM,PJM,250.660000
6/2/2022 10:04:08 AM,6/2/2022 6:04:08 AM,PJM,221.280000
6/2/2022 10:04:23 AM,6/2/2022 6:04:23 AM,PJM,198.160000
6/2/2022 10:04:38 AM,6/2/2022 6:04:38 AM,PJM,189.840000
6/2/2022 10:04:53 AM,6/2/2022 6:04:53 AM,PJM,175.240000
6/2/2022 10:05:08 AM,6/2/2022 6:05:08 AM,PJM,233.920000
6/2/2022 10:05:23 AM,6/2/2022 6:05:23 AM,PJM,244.470000
6/2/2022 10:05:38 AM,6/2/2022 6:05:38 AM,PJM,207.720000
6/2/2022 10:05:53 AM,6/2/2022 6:05:53 AM,PJM,80.310000
6/2/2022 10:06:08 AM,6/2/2022 6:06:08 AM,PJM,90.380000
6/2/2022 10:06:23 AM,6/2/2022 6:06:23 AM,PJM,5.680000
6/2/2022 10:06:38 AM,6/2/2022 6:06:38 AM,PJM,30.350000
6/2/2022 10:06:53 AM,6/2/2022 6:06:53 AM,PJM,1.760000
6/2/2022 10:07:08 AM,6/2/2022 6:07:08 AM,PJM,-85.680000
6/2/2022 10:07:23 AM,6/2/2022 6:07:23 AM,PJM,-168.680000
6/2/2022 10:07:38 AM,6/2/2022 6:07:38 AM,PJM,-162.110000
6/2/2022 10:07:53 AM,6/2/2022 6:07:53 AM,PJM,-124.260000
6/2/2022 10:08:08 AM,6/2/2022 6:08:08 AM,PJM,-100.010000
6/2/2022 10:08:23 AM,6/2/2022 6:08:23 AM,PJM,-71.340000
6/2/2022 10:08:38 AM,6/2/2022 6:08:38 AM,PJM,-9.380000
6/2/2022 10:08:53 AM,6/2/2022 6:08:53 AM,PJM,16.420000
6/2/2022 10:09:08 AM,6/2/2022 6:09:08 AM,PJM,0.430000
6/2/2022 10:09:23 AM,6/2/2022 6:09:23 AM,PJM,1.860000
6/2/2022 10:09:38 AM,6/2/2022 6:09:38 AM,PJM,-138.040000
6/2/2022 10:09:53 AM,6/2/2022 6:09:53 AM,PJM,-171.470000
6/2/2022 10:10:08 AM,6/2/2022 6:10:08 AM,PJM,-131.180000
6/2/2022 10:10:23 AM,6/2/2022 6:10:23 AM,PJM,-212.380000
6/2/2022 10:10:38 AM,6/2/2022 6:10:38 AM,PJM,-259.080000
6/2/2022 10:10:53 AM,6/2/2022 6:10:53 AM,PJM,-246.600000
6/2/2022 10:11:08 AM,6/2/2022 6:11:08 AM,PJM,-116.630000
6/2/2022 10:11:23 AM,6/2/2022 6:11:23 AM,PJM,-189.460000
6/2/2022 10:11:38 AM,6/2/2022 6:11:38 AM,PJM,-115.290000
6/2/2022 10:11:53 AM,6/2/2022 6:11:53 AM,PJM,-72.910000
6/2/2022 10:12:08 AM,6/2/2022 6:12:08 AM,PJM,131.070000
6/2/2022 10:12:23 AM,6/2/2022 6:12:23 AM,PJM,215.860000
6/2/2022 10:12:38 AM,6/2/2022 6:12:38 AM,PJM,166.490000
6/2/2022 10:12:53 AM,6/2/2022 6:12:53 AM,PJM,167.090000
6/2/2022 10:13:08 AM,6/2/2022 6:13:08 AM,PJM,213.980000
6/2/2022 10:13:23 AM,6/2/2022 6:13:23 AM,PJM,172.860000
6/2/2022 10:13:38 AM,6/2/2022 6:13:38 AM,PJM,263.600000
6/2/2022 10:13:53 AM,6/2/2022 6:13:53 AM,PJM,265.430000
6/2/2022 10:14:08 AM,6/2/2022 6:14:08 AM,PJM,324.230000
6/2/2022 10:14:23 AM,6/2/2022 6:14:23 AM,PJM,375.210000
6/2/2022 10:14:38 AM,6/2/2022 6:14:38 AM,PJM,346.190000
6/2/2022 10:14:53 AM,6/2/2022 6:14:53 AM,PJM,449.360000
6/2/2022 10:15:08 AM,6/2/2022 6:15:08 AM,PJM,406.320000
6/2/2022 10:15:23 AM,6/2/2022 6:15:23 AM,PJM,289.150000
6/2/2022 10:15:38 AM,6/2/2022 6:15:38 AM,PJM,201.260000
6/2/2022 10:15:53 AM,6/2/2022 6:15:53 AM,PJM,282.230000
6/2/2022 10:16:08 AM,6/2/2022 6:16:08 AM,PJM,430.130000
6/2/2022 10:16:23 AM,6/2/2022 6:16:23 AM,PJM,483.070000
6/2/2022 10:16:38 AM,6/2/2022 6:16:38 AM,PJM,442.080000
6/2/2022 10:16:53 AM,6/2/2022 6:16:53 AM,PJM,380.130000
6/2/2022 10:17:08 AM,6/2/2022 6:17:08 AM,PJM,289.060000
6/2/2022 10:17:23 AM,6/2/2022 6:17:23 AM,PJM,308.380000
