Time [s],omega GENROU 1,omega GENROU 2,omega GENROU 3,omega GENROU 4,omega GENROU 5
6.300099999999988043e+00,1.000002060441477436e+00,1.000001420698476196e+00,1.000001589021336734e+00,1.000001523066849307e+00,1.000001448843451657e+00
6.333433333333321258e+00,1.000002019490954686e+00,1.000001342971079010e+00,1.000001530581589915e+00,1.000001473993322509e+00,1.000001453641208737e+00
6.366766666666654473e+00,1.000001983006845396e+00,1.000001269420496497e+00,1.000001474283900960e+00,1.000001435395128757e+00,1.000001447743704031e+00
6.400099999999987688e+00,1.000001950178355026e+00,1.000001200942633561e+00,1.000001420423947573e+00,1.000001384057999543e+00,1.000001429972005251e+00
6.433433333333320903e+00,1.000001920275696232e+00,1.000001138350257390e+00,1.000001369346945390e+00,1.000001342659220027e+00,1.000001399875803276e+00
6.466766666666654118e+00,1.000001892260275138e+00,1.000001082043138423e+00,1.000001321127444998e+00,1.000001289480312971e+00,1.000001357392008128e+00
6.500099999999987332e+00,1.000001865296365366e+00,1.000001032289927760e+00,1.000001275864995653e+00,1.000001245840610009e+00,1.000001303139765652e+00
6.533433333333320547e+00,1.000001838382271746e+00,1.000000988941684765e+00,1.000001233393911004e+00,1.000001191554488633e+00,1.000001238056734909e+00
6.566766666666653762e+00,1.000001810819119319e+00,1.000000951720138032e+00,1.000001193571344871e+00,1.000001146477419445e+00,1.000001163636659030e+00
6.600099999999986977e+00,1.000001781850776039e+00,1.000000919974809888e+00,1.000001156018041737e+00,1.000001091972629874e+00,1.000001081557148286e+00
6.633433333333320192e+00,1.000001751078377410e+00,1.000000892973675448e+00,1.000001120396785126e+00,1.000001046351160605e+00,1.000000993873627175e+00
6.666766666666653407e+00,1.000001718103764592e+00,1.000000869699198658e+00,1.000001086182454202e+00,1.000000992521139498e+00,1.000000902655319157e+00
6.700099999999986622e+00,1.000001682886590304e+00,1.000000849133581227e+00,1.000001052926848377e+00,1.000000947204958024e+00,1.000000810151372210e+00
6.733433333333319837e+00,1.000001645393198357e+00,1.000000830085329584e+00,1.000001020054116063e+00,1.000000894834454979e+00,1.000000718451601767e+00
6.766766666666653052e+00,1.000001605900740609e+00,1.000000811459166306e+00,1.000000987106844708e+00,1.000000850538453667e+00,1.000000629639854921e+00
6.800099999999986267e+00,1.000001564658918651e+00,1.000000792102914371e+00,1.000000953561634320e+00,1.000000800237210052e+00,1.000000545493340276e+00
6.833433333333319482e+00,1.000001522150757216e+00,1.000000771052056203e+00,1.000000919051348802e+00,1.000000757496535941e+00,1.000000467635316470e+00
6.866766666666652696e+00,1.000001478777267749e+00,1.000000747386996292e+00,1.000000883195514056e+00,1.000000709678542821e+00,1.000000397282301279e+00
6.900099999999985911e+00,1.000001435086499857e+00,1.000000720444151225e+00,1.000000845794757121e+00,1.000000668843874507e+00,1.000000335403743446e+00
6.933433333333319126e+00,1.000001391490699332e+00,1.000000689675836218e+00,1.000000806671755171e+00,1.000000623740967765e+00,1.000000282520978834e+00
6.966766666666652341e+00,1.000001348474097940e+00,1.000000654823172574e+00,1.000000765835882266e+00,1.000000585000598186e+00,1.000000238876565417e+00
7.000099999999985556e+00,1.000001306349098229e+00,1.000000615774309765e+00,1.000000723332292507e+00,1.000000542694953420e+00,1.000000204283480354e+00
7.033433333333318771e+00,1.000001265449842913e+00,1.000000572698565904e+00,1.000000679377213819e+00,1.000000506108569720e+00,1.000000178302109299e+00
7.066766666666651986e+00,1.000001225929508575e+00,1.000000525902620563e+00,1.000000634214917916e+00,1.000000466569693547e+00,1.000000160133627025e+00
7.100099999999985201e+00,1.000001187942323178e+00,1.000000475929330390e+00,1.000000588226414244e+00,1.000000432101631143e+00,1.000000148798927624e+00
7.133433333333318416e+00,1.000001151479521733e+00,1.000000423415073669e+00,1.000000541796013165e+00,1.000000395218144211e+00,1.000000143066951841e+00
7.166766666666651631e+00,1.000001116538484114e+00,1.000000369159833369e+00,1.000000495397921574e+00,1.000000362763405315e+00,1.000000141627548800e+00
7.200099999999984846e+00,1.000001082991470502e+00,1.000000313991352474e+00,1.000000449475405118e+00,1.000000328366024371e+00,1.000000143043974887e+00
7.233433333333318060e+00,1.000001050737937547e+00,1.000000258814839560e+00,1.000000404510644536e+00,1.000000297768230295e+00,1.000000145910956872e+00
7.266766666666651275e+00,1.000001019598539820e+00,1.000000204490614220e+00,1.000000360919914177e+00,1.000000265645698772e+00,1.000000148820689994e+00
7.300099999999984490e+00,1.000000989445918753e+00,1.000000151871963672e+00,1.000000319111915781e+00,1.000000236710454349e+00,1.000000150498134177e+00
7.333433333333317705e+00,1.000000960116778526e+00,1.000000101702479105e+00,1.000000279401891401e+00,1.000000206623191668e+00,1.000000149771355318e+00
7.366766666666650920e+00,1.000000931517430747e+00,1.000000054649314851e+00,1.000000242062631495e+00,1.000000179131994349e+00,1.000000145678033414e+00
7.400099999999984135e+00,1.000000903548650566e+00,1.000000011224690066e+00,1.000000207259221563e+00,1.000000150828383783e+00,1.000000137433538550e+00
7.433433333333317350e+00,1.000000876184441445e+00,9.999999718194643172e-01,1.000000175095304922e+00,1.000000124557121062e+00,1.000000124505336929e+00
7.466766666666650565e+00,1.000000849407117753e+00,9.999999366507943410e-01,1.000000145568566534e+00,1.000000097795092913e+00,1.000000106575296144e+00
7.500099999999983780e+00,1.000000823260326355e+00,9.999999057981029393e-01,1.000000118612997868e+00,1.000000072538156592e+00,1.000000083581669585e+00
7.533433333333316995e+00,1.000000797794553087e+00,9.999998791762022554e-01,1.000000094073628887e+00,1.000000047111183621e+00,1.000000055675290600e+00
7.566766666666650210e+00,1.000000773097611928e+00,9.999998565729748545e-01,1.000000071743889496e+00,1.000000022708614766e+00,1.000000023231636836e+00
7.600099999999983424e+00,1.000000749252798915e+00,9.999998376449380499e-01,1.000000051356847441e+00,9.999999984718740409e-01,9.999999868033681016e-01
7.633433333333316639e+00,1.000000726351024438e+00,9.999998219536081479e-01,1.000000032615426360e+00,9.999999747847670983e-01,9.999999471070634138e-01
7.666766666666649854e+00,1.000000704465017209e+00,9.999998089790723688e-01,1.000000015196915282e+00,9.999999516260158483e-01,9.999999049768373283e-01
7.700099999999983069e+00,1.000000683649808542e+00,9.999997981523325308e-01,9.999999987749419450e-01,9.999999291361625353e-01,9.999998613335814301e-01
7.733433333333316284e+00,1.000000663933141576e+00,9.999997888799212475e-01,9.999999830321583127e-01,9.999999075877957777e-01,9.999998171435147132e-01
7.766766666666649499e+00,1.000000645313634973e+00,9.999997805716973609e-01,9.999999676755715328e-01,9.999998871418745994e-01,9.999997733809929956e-01
7.800099999999982714e+00,1.000000627760427863e+00,9.999997726660756481e-01,9.999999524490490455e-01,9.999998678354025117e-01,9.999997309918524646e-01
7.833433333333315929e+00,1.000000611214063806e+00,9.999997646517919669e-01,9.999999371426392392e-01,9.999998496318739383e-01,9.999996908586662459e-01
7.866766666666649144e+00,1.000000595589149999e+00,9.999997560858220336e-01,9.999999215987395162e-01,9.999998324629947311e-01,9.999996537694875176e-01
7.900099999999982359e+00,1.000000580778436232e+00,9.999997466068196728e-01,9.999999057148538650e-01,9.999998162509732280e-01,9.999996203909687909e-01
7.933433333333315574e+00,1.000000566658532319e+00,9.999997359441205047e-01,9.999998894433809182e-01,9.999998009176405134e-01,9.999995912470852621e-01
7.966766666666648788e+00,1.000000553097255551e+00,9.999997239225019152e-01,9.999998727889748418e-01,9.999997863875923487e-01,9.999995667043877212e-01
8.000099999999982003e+00,1.000000539962067947e+00,9.999997104628371991e-01,9.999998558038821761e-01,9.999997725896363487e-01,9.999995469641610457e-01
8.033433333333315218e+00,1.000000527128780403e+00,9.999996955788347242e-01,9.999998385815923596e-01,9.999997594582121785e-01,9.999995320614341043e-01
8.066766666666648433e+00,1.000000514489738812e+00,9.999996793702188302e-01,9.999998212491800764e-01,9.999997469349747314e-01,9.999995218705203248e-01
8.100099999999981648e+00,1.000000501960870647e+00,9.999996620128731584e-01,9.999998039587790766e-01,9.999997349702073324e-01,9.999995161165665669e-01
8.133433333333314863e+00,1.000000489487121946e+00,9.999996437465702437e-01,9.999997868786485444e-01,9.999997235237597648e-01,9.999995143923996466e-01
8.166766666666648078e+00,1.000000477045944525e+00,9.999996248609525074e-01,9.999997701842764375e-01,9.999997125654110919e-01,9.999995161797808896e-01
8.200099999999981293e+00,1.000000464648616028e+00,9.999996056804452138e-01,9.999997540499144799e-01,9.999997020747113385e-01,9.999995208740386499e-01
8.233433333333314508e+00,1.000000452339327106e+00,9.999995865487737445e-01,9.999997386408827627e-01,9.999996920404090606e-01,9.999995278109612418e-01
8.266766666666647723e+00,1.000000440192122309e+00,9.999995678137302280e-01,9.999997241069156217e-01,9.999996824595634992e-01,9.999995362947975419e-01
8.300099999999980938e+00,1.000000428305934719e+00,9.999995498127756122e-01,9.999997105767476357e-01,9.999996733364194812e-01,9.999995456262223970e-01
8.333433333333314152e+00,1.000000416798074054e+00,9.999995328599852185e-01,9.999996981540635321e-01,9.999996646811123435e-01,9.999995551291770424e-01
8.366766666666647367e+00,1.000000405796622083e+00,9.999995172347514449e-01,9.999996869148572998e-01,9.999996565082687194e-01,9.999995641755834441e-01
8.400099999999980582e+00,1.000000395432242728e+00,9.999995031725557038e-01,9.999996769061781920e-01,9.999996488355645807e-01,9.999995722070582627e-01
8.433433333333313797e+00,1.000000385829939109e+00,9.999994908580190911e-01,9.999996681461769121e-01,9.999996416822930501e-01,9.999995787529080138e-01
8.466766666666647012e+00,1.000000377101272209e+00,9.999994804203381493e-01,9.999996606253183096e-01,9.999996350679888346e-01,9.999995834438651920e-01
8.500099999999980227e+00,1.000000369337512574e+00,9.999994719311143809e-01,9.999996543085868383e-01,9.999996290111449193e-01,9.999995860212155252e-01
8.533433333333313442e+00,1.000000362604119841e+00,9.999994654044943587e-01,9.999996491384872677e-01,9.999996235280526058e-01,9.999995863411650365e-01
8.566766666666646657e+00,1.000000356936847856e+00,9.999994607994595608e-01,9.999996450386307023e-01,9.999996186317905433e-01,9.999995843744895474e-01
8.600099999999979872e+00,1.000000352339659448e+00,9.999994580240365583e-01,9.999996419176951923e-01,9.999996143313815145e-01,9.999995802016942159e-01
8.633433333333313087e+00,1.000000348784518378e+00,9.999994569411455592e-01,9.999996396735586490e-01,9.999996106311322963e-01,9.999995740040787950e-01
8.666766666666646302e+00,1.000000346213004931e+00,9.999994573757672311e-01,9.999996381974214366e-01,9.999996075301660348e-01,9.999995660512495110e-01
8.700099999999979516e+00,1.000000344539595742e+00,9.999994591230825236e-01,9.999996373777590986e-01,9.999996050221529043e-01,9.999995566857348139e-01
8.733433333333312731e+00,1.000000343656352264e+00,9.999994619572304400e-01,9.999996371039747700e-01,9.999996030952393866e-01,9.999995463054494049e-01
8.766766666666645946e+00,1.000000343438690598e+00,9.999994656403302651e-01,9.999996372696497993e-01,9.999996017321729491e-01,9.999995353448015711e-01
8.800099999999979161e+00,1.000000343751853427e+00,9.999994699314300739e-01,9.999996377753234134e-01,9.999996009106131289e-01,9.999995242552587316e-01
8.833433333333312376e+00,1.000000344457682822e+00,9.999994745950658848e-01,9.999996385307599045e-01,9.999996006036161456e-01,9.999995134861690005e-01
8.866766666666645591e+00,1.000000345421294679e+00,9.999994794091513484e-01,9.999996394566876834e-01,9.999996007802731679e-01,9.999995034665902782e-01
8.900099999999978806e+00,1.000000346517277983e+00,9.999994841719545002e-01,9.999996404860166388e-01,9.999996014064798100e-01,9.999994945888039943e-01
8.933433333333312021e+00,1.000000347635093823e+00,9.999994887079672878e-01,9.999996415645592274e-01,9.999996024458082111e-01,9.999994871940902641e-01
8.966766666666645236e+00,1.000000348683410811e+00,9.999994928725184362e-01,9.999996426512927084e-01,9.999996038604495041e-01,9.999994815612245347e-01
9.000099999999978451e+00,1.000000349593189064e+00,9.999994965550340620e-01,9.999996437182089304e-01,9.999996056121918109e-01,9.999994778980241250e-01
9.033433333333311666e+00,1.000000350319411035e+00,9.999994996808992953e-01,9.999996447498045171e-01,9.999996076633970166e-01,9.999994763361362837e-01
9.066766666666644880e+00,1.000000350841475649e+00,9.999995022119505528e-01,9.999996457421833629e-01,9.999996099779592251e-01,9.999994769291333796e-01
9.100099999999978095e+00,1.000000351162097401e+00,9.999995041455068678e-01,9.999996467022975732e-01,9.999996125220910193e-01,9.999994796537424735e-01
9.133433333333311310e+00,1.000000351305390112e+00,9.999995055123876986e-01,9.999996476462040818e-01,9.999996152651950965e-01,9.999994844142209294e-01
9.166766666666644525e+00,1.000000351305390112e+00,9.999995063735412915e-01,9.999996485980895411e-01,9.999996181803706419e-01,9.999994910492382427e-01
9.200099999999977740e+00,1.000000351305390112e+00,9.999995068159088785e-01,9.999996495883552994e-01,9.999996212449204780e-01,9.999994993411535082e-01
9.233433333333310955e+00,1.000000351305390112e+00,9.999995069479357124e-01,9.999996506525496986e-01,9.999996244409545820e-01,9.999995090272608689e-01
9.266766666666644170e+00,1.000000351305390112e+00,9.999995069479357124e-01,9.999996518297662451e-01,9.999996277554807911e-01,9.999995198120780193e-01
9.300099999999977385e+00,1.000000351305390112e+00,9.999995068411577925e-01,9.999996531608468242e-01,9.999996311801665483e-01,9.999995313802469976e-01
9.333433333333310600e+00,1.000000351594593440e+00,9.999995068411577925e-01,9.999996546857742308e-01,9.999996347102150240e-01,9.999995434090614976e-01
9.366766666666643815e+00,1.000000352143973759e+00,9.999995070347149628e-01,9.999996564424508128e-01,9.999996383442179004e-01,9.999995555813518955e-01
9.400099999999977030e+00,1.000000353010777721e+00,9.999995075718031146e-01,9.999996584653612075e-01,9.999996420836657629e-01,9.999995675973297748e-01
9.433433333333310244e+00,1.000000354237322808e+00,9.999995085678607953e-01,9.999996607844231500e-01,9.999996459324044240e-01,9.999995791852183125e-01
9.466766666666643459e+00,1.000000355848583045e+00,9.999995101228130734e-01,9.999996634248824456e-01,9.999996498967658187e-01,9.999995901107765484e-01
9.500099999999976674e+00,1.000000357854040400e+00,9.999995123166831590e-01,9.999996664056488571e-01,9.999996539841355947e-01,9.999996001838549198e-01
9.533433333333309889e+00,1.000000360249440501e+00,9.999995152066774029e-01,9.999996697385330480e-01,9.999996582021388747e-01,9.999996092632649214e-01
9.566766666666643104e+00,1.000000363017415239e+00,9.999995188258835599e-01,9.999996734278051580e-01,9.999996625579435916e-01,9.999996172594467492e-01
9.600099999999976319e+00,1.000000366128534379e+00,9.999995231829499343e-01,9.999996774700277147e-01,9.999996670576474234e-01,9.999996241349631276e-01
9.633433333333309534e+00,1.000000369543307066e+00,9.999995282624841719e-01,9.999996818541119215e-01,9.999996717057191287e-01,9.999996299029035862e-01
9.666766666666642749e+00,1.000000373214799287e+00,9.999995340262730625e-01,9.999996865615927710e-01,9.999996765045200409e-01,9.999996346233641642e-01
9.700099999999975964e+00,1.000000377091381676e+00,9.999995404154068401e-01,9.999996915671399700e-01,9.999996814539512391e-01,9.999996383982467929e-01
9.733433333333309179e+00,1.000000381119357185e+00,9.999995473532102830e-01,9.999996968393107810e-01,9.999996865512532640e-01,9.999996413646796700e-01
9.766766666666642394e+00,1.000000385245403800e+00,9.999995547487704473e-01,9.999997023415247988e-01,9.999996917909603766e-01,9.999996436873992423e-01
9.800099999999975608e+00,1.000000389418792768e+00,9.999995625008563094e-01,9.999997080332223565e-01,9.999996971649968147e-01,9.999996455504541748e-01
9.833433333333308823e+00,1.000000393593288628e+00,9.999995705020698900e-01,9.999997138711590461e-01,9.999997026628969499e-01,9.999996471485963490e-01
