u,u0,soc,bd,c,c2,c0,sx,dP,xl,soci,socd,Pc,Pd,nc,nd,Q,ts,tf,agc,mod
1,1,0.8502358392374495,0,0,1,1,17,0.0,"[[], [], []]",0.2605530262347849,0.8161175582472192,6.362144550600592,6.362144550600592,0.9271978307282435,0.9271978307282435,28.326887178046903,15.256393745355894,22.533220874268892,0,0
1,1,0.58264552200818,0,1,0,0,11,5.6217423332028265,"[[], [], []]",0.20777125578655697,0.7988916692999505,6.032459225052213,6.032459225052213,0.9319155129729316,0.9319155129729316,28.636958727609425,16.868181383359552,22.076642384481204,0,0
1,1,0.6842258478835113,0,0,1,1,13,0.0,"[[], [], []]",0.2903763316535318,0.7571977421380784,5.378534061433848,5.378534061433848,0.9148872825165357,0.9148872825165357,24.054121064284715,16.693078178739466,23.960269805811585,0,0
1,1,0.517645560840906,0,1,0,0,10,4.842502600238367,"[[], [], []]",0.2561930012919939,0.7672449790222841,5.411160341109375,5.411160341109375,0.8949102031682867,0.8949102031682867,24.137624569865558,17.574002741263605,23.692369801260437,0,0
1,1,0.6517659375270876,0,0,1,1,13,0.0,"[[], [], []]",0.3379338099084627,0.7677827929993474,5.111624321314193,5.111624321314193,0.8825583199122462,0.8825583199122462,25.654624017676362,16.84392964281184,23.55150998102043,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.23024796107174544,0.794776339144371,5.261793679766143,5.261793679766143,0.883207688691992,0.883207688691992,23.61239398869575,13.905932632177999,22.107904263094596,0,0
1,1,0.3699339599435126,0,1,0,0,7,4.527847057811894,"[[], [], []]",0.3630770307057741,0.8258179415621129,5.143527314905844,5.143527314905844,0.8802999927093378,0.8802999927093378,28.614369353378468,18.956317711541914,23.980245894551096,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3254903476688807,0.7737434843921506,5.682091091239632,5.682091091239632,0.8803702386312754,0.8803702386312754,24.75585651373443,12.392059380783817,21.655655000713175,0,0
1,1,0.8964057467723987,0,0,1,1,17,0.0,"[[], [], []]",0.36577259149916275,0.8044596369832718,5.639379801262331,5.639379801262331,0.8956526248623091,0.8956526248623091,22.528841386056158,15.642084901861098,23.491112213062323,0,0
1,1,0.6772172207821195,0,0,1,1,13,0.0,"[[], [], []]",0.2706945242367465,0.8018115874725532,5.91569070710557,5.91569070710557,0.8860085364142858,0.8860085364142858,24.66734763776455,16.705395630040055,23.623086718536797,0,0
1,1,0.9217438254629915,0,0,1,1,18,0.0,"[[], [], []]",0.2450304715019318,0.8228599371009627,6.458755825154181,6.458755825154181,0.927164733049495,0.927164733049495,23.642312903024383,15.328292328192969,22.162855571804837,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.38612991554202414,0.7965649163095022,6.662184672011589,6.662184672011589,0.8910332821392513,0.8910332821392513,20.751988592171674,12.34065611835625,23.055587399649443,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3574026071937285,0.8560826052045287,6.501983121961436,6.501983121961436,0.8861532441787627,0.8861532441787627,29.825831326662176,13.038947751886601,23.93457330573682,0,0
1,1,0.6084919985601112,0,0,1,1,12,0.0,"[[], [], []]",0.3244286051192223,0.8137038734566209,5.690353448669729,5.690353448669729,0.8872251926104789,0.8872251926104789,29.841127063093495,17.02597414096167,20.96354097645378,0,0
1,1,0.9397610588099837,0,0,1,1,18,0.0,"[[], [], []]",0.33584139602386054,0.8197061160593272,6.550174415721987,6.550174415721987,0.916566996725848,0.916566996725848,26.57243061792654,15.327034385812045,23.317631742145657,0,0
1,1,0.6994240833743472,0,0,1,1,13,0.0,"[[], [], []]",0.33808576826615827,0.7155421418458178,5.746385711982628,5.746385711982628,0.946976489657033,0.946976489657033,27.506998584832623,16.761262750414915,21.929677168073482,0,0
1,1,0.8032935209852935,0,0,1,1,16,0.0,"[[], [], []]",0.3037274696561306,0.8123255461979764,6.046965366217513,6.046965366217513,0.8992856638341796,0.8992856638341796,28.671076446920303,15.694696053467277,22.091319590561408,0,0
1,1,0.7821660978867245,0,0,1,1,15,0.0,"[[], [], []]",0.3156828940557678,0.7609179653833746,6.377066721651197,6.377066721651197,0.9424358651389919,0.9424358651389919,22.67601060772803,16.63687462271455,21.968931225594662,0,0
1,1,0.5942259461100711,0,1,0,0,11,6.039403546848055,"[[], [], []]",0.27885294376100167,0.8420676453813274,6.576234231328329,6.576234231328329,0.9183680712096777,0.9183680712096777,29.068925165666816,17.238154224566795,23.173029619988327,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.21895093794675385,0.7891568691439709,6.55847960227367,6.55847960227367,0.9014786574308826,0.9014786574308826,28.265315043879546,13.968102323583214,23.896380673777177,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.33924145957723334,0.8256982080388092,6.473566221936899,6.473566221936899,0.9290559591454354,0.9290559591454354,21.489391643033578,14.536641745565277,23.272918298187943,0,0
1,1,0.8521898688438843,0,0,1,1,17,0.0,"[[], [], []]",0.2500233422265061,0.7972263956267982,5.2300552543732755,5.2300552543732755,0.927692713989712,0.927692713989712,21.61509830255234,15.414298227791914,23.05309944669033,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2563763837542221,0.8067315163134858,5.52241699711195,5.52241699711195,0.9153236072697342,0.9153236072697342,28.92134350852119,11.413950154933442,22.41899181300478,0,0
1,1,0.6662839394146882,0,0,1,1,13,0.0,"[[], [], []]",0.3044078990133553,0.8041086475569305,5.031529382388506,5.031529382388506,0.9314292436027213,0.9314292436027213,23.778478723887744,16.77335423980299,23.50862238503583,0,0
1,1,0.28943107892344716,0,1,0,0,5,5.50666403210216,"[[], [], []]",0.27994395916267056,0.7640944093936048,6.155464650396295,6.155464650396295,0.8945976209525686,0.8945976209525686,29.50548695040116,18.948707993932615,23.219775864054597,0,0
1,1,0.8449598476902911,0,0,1,1,16,0.0,"[[], [], []]",0.37129740010262086,0.7829154675813335,6.399265890643243,6.399265890643243,0.9390208333625296,0.9390208333625296,26.203167249897906,16.05564839262544,21.411897878950306,0,0
1,1,0.36431463812742654,0,1,0,0,7,5.687884708324908,"[[], [], []]",0.24539925310602026,0.7656643385726181,6.3336554794193285,6.3336554794193285,0.8980413801804032,0.8980413801804032,25.975086315870666,18.444274546464854,22.06635153384356,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2932806953928954,0.7867046517615565,6.198025627393568,6.198025627393568,0.9012210496532811,0.9012210496532811,29.91987044367555,14.039935555481605,23.09691339912588,0,0
1,1,0.8800616432244879,0,0,1,1,17,0.0,"[[], [], []]",0.3677451170341781,0.8101669917243097,5.665776999683426,5.665776999683426,0.8892911074764995,0.8892911074764995,29.373215382124826,15.016946688350416,22.861247795820425,0,0
1,1,0.6765292359629493,0,0,1,1,13,0.0,"[[], [], []]",0.2946224759856311,0.7669630816010773,5.1114804656246395,5.1114804656246395,0.8802532841729442,0.8802532841729442,28.585633080429925,16.15977589799035,22.4544523710611,0,0
1,1,0.5493147512881824,0,1,0,0,10,5.008815884246008,"[[], [], []]",0.3165851226045543,0.8036766586977143,5.55383545895433,5.55383545895433,0.9018660925883935,0.9018660925883935,22.071308007032844,17.829478711985548,23.344280367554035,0,0
1,1,0.40006661782314057,0,1,0,0,8,5.615894331776296,"[[], [], []]",0.291724036537805,0.8710807204722526,6.063307660718435,6.063307660718435,0.9262096937879736,0.9262096937879736,27.8898943404921,18.4480749539608,23.18393426337399,0,0
1,1,0.3018171001329332,0,1,0,0,6,5.659408833284113,"[[], [], []]",0.20910677617309142,0.7937226044139996,6.1343301802732935,6.1343301802732935,0.9225797547519651,0.9225797547519651,20.415826008243762,18.665005252164335,23.88029843379994,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.31424340932607486,0.7623583359718651,5.1304000836716845,5.1304000836716845,0.9306256034744904,0.9306256034744904,21.584758883126714,14.532707404333197,22.25601986528477,0,0
1,1,0.707975321477159,0,0,1,1,14,0.0,"[[], [], []]",0.26191244943742215,0.826064523804228,5.75983417716439,5.75983417716439,0.9376060947879299,0.9376060947879299,27.06078550166867,16.283186425609735,21.869510797143157,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.38913297732644836,0.7836578402493983,6.2917175219081685,6.2917175219081685,0.9061838809487996,0.9061838809487996,28.634546498149078,10.39226697315387,23.964938611597695,0,0
1,1,0.45863842967491936,0,1,0,0,9,5.511878005794944,"[[], [], []]",0.3332710877177512,0.8265443626184845,5.963688652842644,5.963688652842644,0.9242397325969826,0.9242397325969826,23.643841043946743,18.43070522761088,21.352404816352212,0,0
1,1,0.7113568639940049,0,0,1,1,14,0.0,"[[], [], []]",0.3966967265345174,0.8518741410595162,6.022594974098209,6.022594974098209,0.8899591814346709,0.8899591814346709,24.680385408408327,17.077206081132733,22.468678719825142,0,0
1,1,0.2995785073149767,0,1,0,0,5,6.387269352420312,"[[], [], []]",0.2563854341338125,0.7971484832564845,6.778221669354648,6.778221669354648,0.9423222880564839,0.9423222880564839,26.741121268489323,18.81877403867964,23.79171212831043,0,0
1,1,0.3710458226905955,0,1,0,0,7,4.93175143649728,"[[], [], []]",0.30938925885136714,0.8454535910482082,5.343129225911764,5.343129225911764,0.9230080778470624,0.9230080778470624,20.79673750280036,18.739721662450076,23.567641221947184,0,0
1,1,0.8011436092556271,0,0,1,1,16,0.0,"[[], [], []]",0.24131061795607314,0.8119083028382994,5.732829005295043,5.732829005295043,0.8846284112161987,0.8846284112161987,24.723535985587414,15.623831435535097,22.707779543408535,0,0
1,1,0.30323317330603117,0,1,0,0,6,5.4460191476340984,"[[], [], []]",0.22871071572093807,0.7779091981273333,6.115072603580531,6.115072603580531,0.890589450147381,0.890589450147381,20.665088648542856,18.71668685343688,23.560564943340758,0,0
1,1,0.8370602485352128,0,0,1,1,16,0.0,"[[], [], []]",0.2150415113099094,0.753647733748187,5.813742707701489,5.813742707701489,0.8834401442317987,0.8834401442317987,27.136198295791377,14.97360672227007,21.397365774627445,0,0
1,1,0.8592881839676331,0,0,1,1,17,0.0,"[[], [], []]",0.2556705013801539,0.8208431432772891,6.594478043375005,6.594478043375005,0.903934407814397,0.903934407814397,26.43138160885582,15.32685042657805,22.080299055488183,0,0
1,1,0.822596089826164,0,0,1,1,16,0.0,"[[], [], []]",0.21824659778880784,0.7640859037083926,6.009038853450928,6.009038853450928,0.92162380937957,0.92162380937957,24.131982225277376,15.56351031213378,23.6028686874998,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.322056946104421,0.7584856896542614,5.01663177862636,5.01663177862636,0.8995601846977941,0.8995601846977941,23.103782749839795,14.208594913332243,23.91704335288482,0,0
1,1,0.7008939999869561,0,0,1,1,14,0.0,"[[], [], []]",0.34551510326099655,0.7933703703465976,5.475246002110637,5.475246002110637,0.9178985653358546,0.9178985653358546,26.14105405682763,16.690957438048144,23.322534682652204,0,0
1,1,0.32061067521925574,0,1,0,0,6,5.080016792455534,"[[], [], []]",0.24371850680819862,0.7429432358409698,5.4549599710844525,5.4549599710844525,0.9312656406982983,0.9312656406982983,27.949911815140368,18.57664145064485,22.020061096897248,0,0
1,1,0.7065891548428628,0,0,1,1,14,0.0,"[[], [], []]",0.2615617811575469,0.7909215811964695,5.141303847239827,5.141303847239827,0.9256546975592524,0.9256546975592524,27.668769038682917,15.920988685279301,21.676467560613133,0,0
1,1,0.9106300282108059,0,0,1,1,18,0.0,"[[], [], []]",0.27933202082414754,0.7941580973758615,5.7941057774042735,5.7941057774042735,0.9098989037389464,0.9098989037389464,28.25907911615856,14.616136292035465,23.919039858471997,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.21861723026093266,0.7298368212853018,6.4906717905103015,6.4906717905103015,0.9256472372118799,0.9256472372118799,23.3018345970611,14.844905356000647,21.980854702526855,0,0
1,1,0.7475889967328704,0,0,1,1,14,0.0,"[[], [], []]",0.2766874284305052,0.8198617573544964,6.804886338179741,6.804886338179741,0.8939331735669368,0.8939331735669368,25.581146787585755,16.491675316816504,21.25269585195916,0,0
1,1,0.7539648199109462,0,0,1,1,15,0.0,"[[], [], []]",0.23863840473721967,0.827810650279948,6.735956789944232,6.735956789944232,0.9311174322588576,0.9311174322588576,22.135385139974648,16.65433599684335,23.894623287659094,0,0
1,1,0.32112505186393475,0,1,0,0,6,4.906182025346945,"[[], [], []]",0.22834199927390703,0.8150413952811325,5.228570489994835,5.228570489994835,0.938340992960734,0.938340992960734,28.96539197835164,18.430712891185365,23.35160139319698,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3140249756596682,0.7624606702549461,5.793070337855961,5.793070337855961,0.8838618255239288,0.8838618255239288,26.160563430866446,11.610152955458183,23.104299565666633,0,0
1,1,0.44725214407940106,0,1,0,0,8,4.899477943833542,"[[], [], []]",0.3721001992640096,0.779011291747493,5.38807180651864,5.38807180651864,0.9093193483253167,0.9093193483253167,26.041498329148265,18.597809459200043,22.684225708728604,0,0
1,1,0.608320692595565,0,1,0,0,12,6.009622925422501,"[[], [], []]",0.32221929207627603,0.8080628053370262,6.336287275613791,6.336287275613791,0.9484454640419304,0.9484454640419304,25.49226632939171,17.533328683562537,22.27376888960533,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3011170100804682,0.8309002253305275,6.314776182650954,6.314776182650954,0.9305405807447683,0.9305405807447683,21.52178893156399,11.7204975282731,22.4486611077678,0,0
1,1,0.8401792803362109,0,0,1,1,16,0.0,"[[], [], []]",0.31067944317194485,0.8124440749016664,5.116748928597362,5.116748928597362,0.9065410357174606,0.9065410357174606,25.58803485468017,15.305180840727909,23.9741011764333,0,0
1,1,0.5093478935731757,0,1,0,0,10,4.729923434491637,"[[], [], []]",0.3533972053441233,0.7628092635420727,5.342199420216591,5.342199420216591,0.8853887813682308,0.8853887813682308,26.937115871903643,17.99018750659658,22.180977253729445,0,0
1,1,0.7023517097766372,0,0,1,1,14,0.0,"[[], [], []]",0.29021446673957624,0.7701293342133918,5.743083418368564,5.743083418368564,0.8889838772886252,0.8889838772886252,25.356301518683054,16.488137073657082,22.69126466377766,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.29215586879821637,0.8485338700607634,6.632510829481025,6.632510829481025,0.9160503183871409,0.9160503183871409,21.788044791703314,12.823866338561476,23.82478901365161,0,0
1,1,0.6688885293108504,0,0,1,1,13,0.0,"[[], [], []]",0.383219152261834,0.829359057345725,5.694401679312522,5.694401679312522,0.9441225848905608,0.9441225848905608,22.37325541831078,17.437290344326072,22.792989268405886,0,0
1,1,0.35185460552135084,0,1,0,0,7,5.2548331847209475,"[[], [], []]",0.3295846641051213,0.8310052295939978,5.605009749745763,5.605009749745763,0.9375243611234219,0.9375243611234219,22.80954396610973,18.902932396915435,23.671976263020966,0,0
1,1,0.5694003129047799,0,1,0,0,11,5.425530866694303,"[[], [], []]",0.35288440364788726,0.8092293347452393,5.969515619006411,5.969515619006411,0.9088728823189426,0.9088728823189426,22.727562866574768,17.90690318368215,23.795791863724325,0,0
1,1,0.9093677391776833,0,0,1,1,18,0.0,"[[], [], []]",0.25501357101489647,0.7958298484075055,5.055198592554955,5.055198592554955,0.8976051197492754,0.8976051197492754,27.585270411884576,14.021983535502699,23.899070385800176,0,0
1,1,0.5984267325096916,0,1,0,0,11,4.681765119303647,"[[], [], []]",0.21716165983496719,0.7413574263583708,5.226237763084198,5.226237763084198,0.8958193889251536,0.8958193889251536,24.27187555528626,16.789502254894987,23.734251419760305,0,0
1,1,0.39605160584450594,0,1,0,0,7,4.87403428666228,"[[], [], []]",0.2607125360979512,0.8262781472337956,5.15642705624928,5.15642705624928,0.9452347979508878,0.9452347979508878,29.67112675124556,18.11655016395224,22.856019992338204,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2816571984557716,0.8633241607535307,6.318799703445022,6.318799703445022,0.9143411742974985,0.9143411742974985,23.7114766285391,13.489208226406355,22.08533579507629,0,0
1,1,0.533781307660448,0,1,0,0,10,5.408899112348226,"[[], [], []]",0.25073193680064504,0.8236095593795131,6.120038311634349,6.120038311634349,0.8838015118411547,0.8838015118411547,29.812775930700965,17.297943729564196,23.404513897225446,0,0
1,1,0.8555125330615135,0,0,1,1,17,0.0,"[[], [], []]",0.3013612846591103,0.7580693476084766,5.914295257334796,5.914295257334796,0.9354557699601043,0.9354557699601043,20.27825804863217,15.975560141816649,22.694097769507756,0,0
1,1,0.5888400260177602,0,1,0,0,11,5.314094865981935,"[[], [], []]",0.2907581223255518,0.8092855203155537,5.759076931602348,5.759076931602348,0.9227337868715352,0.9227337868715352,21.240635410898456,17.624666622710606,23.694079992903674,0,0
1,1,0.4251848660583358,0,1,0,0,8,5.7738364092944146,"[[], [], []]",0.3127976822959791,0.8153735422936244,6.119817055716132,6.119817055716132,0.9434655246599963,0.9434655246599963,27.98483683219035,18.431600365010723,21.679778114661445,0,0
1,1,0.9226273030043235,0,0,1,1,18,0.0,"[[], [], []]",0.3024448391858355,0.816753290511823,5.514020390020122,5.514020390020122,0.9301282196109932,0.9301282196109932,26.413932653858907,14.805952579098491,23.24555182503091,0,0
1,1,0.38541449353372925,0,1,0,0,7,4.981296357602976,"[[], [], []]",0.3552391545803394,0.8019702430674256,5.422629979101423,5.422629979101423,0.918612624649049,0.918612624649049,25.90813613278022,18.84258590818586,23.342423453513163,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3063670667573578,0.811317263374733,5.572622162520143,5.572622162520143,0.9346149412214485,0.9346149412214485,25.496541302891575,12.588979842108976,23.194024686647843,0,0
1,1,0.3068525213567773,0,1,0,0,6,6.107760358219206,"[[], [], []]",0.261477020204279,0.7506452684996224,6.602751543605098,6.602751543605098,0.925032589501978,0.925032589501978,21.387207463688178,18.840567180355812,22.908391110825008,0,0
1,1,0.7027552569356921,0,0,1,1,14,0.0,"[[], [], []]",0.31230297425154396,0.8056211833249846,5.342846491921578,5.342846491921578,0.9435779167391224,0.9435779167391224,20.46773364739496,16.987566117238355,23.464286660079768,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.27945274662319103,0.7767819818781506,5.545773416653032,5.545773416653032,0.8896447396916592,0.8896447396916592,28.600665751553926,13.787495946781403,22.26270159169359,0,0
1,1,0.4134880861374369,0,1,0,0,8,4.905585895791199,"[[], [], []]",0.3075232401041684,0.8101263253689799,5.327430417727531,5.327430417727531,0.9208165121157463,0.9208165121157463,23.79021137391863,18.472418322077118,23.15337839815096,0,0
1,1,0.8537064438928921,0,0,1,1,17,0.0,"[[], [], []]",0.2995413938898467,0.8260412491840501,6.405346693625025,6.405346693625025,0.91283711833642,0.91283711833642,22.715674614296795,15.911519751689616,22.679148761803596,0,0
1,1,1.0,0,0,1,1,19,0.0,"[[], [], []]",0.3341295365534195,0.7224508619838851,5.519060454252974,5.519060454252974,0.9240749395877493,0.9240749395877493,20.85630454202662,15.304705659531088,23.00030913805272,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.26840594926362515,0.7881615720994305,5.6222863997073915,5.6222863997073915,0.9014495780759451,0.9014495780759451,25.2616071467762,13.897548181021856,22.13152054037907,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2919013989768348,0.826266083928581,5.428037079428291,5.428037079428291,0.9093534622810713,0.9093534622810713,24.700876757030098,13.448661852338965,23.88629402380137,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.25237979243588493,0.8454437572216992,5.1184076156381595,5.1184076156381595,0.9350401240384759,0.9350401240384759,20.77384932093664,13.455830018937178,21.9251987862417,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.31751956174458595,0.8674131282096319,6.441529050717928,6.441529050717928,0.8972003873098018,0.8972003873098018,22.226791732134494,13.732103858313636,23.275767829153523,0,0
1,1,0.6667823229241281,0,0,1,1,13,0.0,"[[], [], []]",0.3791331606394248,0.7880394113115187,6.6793686247294755,6.6793686247294755,0.9093921236549264,0.9093921236549264,25.881440312574657,17.41879872078447,23.28309471185363,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3185712300665462,0.7900407661392205,6.7957165883664885,6.7957165883664885,0.8840686221445435,0.8840686221445435,25.708108591399743,14.205238214749496,23.676346969994306,0,0
1,1,0.5631140791204617,0,1,0,0,11,5.4766179349108315,"[[], [], []]",0.36094908121021824,0.7573859704323369,5.954069833601212,5.954069833601212,0.9198108332562834,0.9198108332562834,24.64798846300775,17.92708354208874,23.17241133574813,0,0
1,1,0.48729720375556784,0,1,0,0,9,5.626666068485459,"[[], [], []]",0.3652086498150542,0.8214417837815906,6.318779306164945,6.318779306164945,0.8904672557555187,0.8904672557555187,27.139981777752414,18.36748844600958,21.116703519853242,0,0
1,1,0.27500569724879614,0,1,0,0,5,5.779065837576003,"[[], [], []]",0.25226906545900224,0.7653212101162272,6.527233894501126,6.527233894501126,0.8853774709137637,0.8853774709137637,27.67674929546172,18.89064773390017,23.843518824349495,0,0
1,1,0.7528819660649418,0,0,1,1,15,0.0,"[[], [], []]",0.2838622604194043,0.8041212989102208,6.215001629850734,6.215001629850734,0.9480556680949486,0.9480556680949486,28.534027178862598,16.15145385878966,21.955945095044818,0,0
1,1,0.638695484345873,0,1,0,0,12,4.804985029103215,"[[], [], []]",0.29035340651293085,0.7692422327218105,5.218970508351518,5.218970508351518,0.9206767927533153,0.9206767927533153,20.01350428481469,17.2552125911226,23.029755766783147,0,0
1,1,0.5537383858611764,0,1,0,0,11,5.178704504841965,"[[], [], []]",0.3148697581815006,0.7818619422295017,5.546004340964229,5.546004340964229,0.9337721693779986,0.9337721693779986,21.126936618420864,17.884683115346157,23.178563895169447,0,0
1,1,0.7336247110681856,0,0,1,1,14,0.0,"[[], [], []]",0.2967412511145152,0.8721069676531078,6.433434700685533,6.433434700685533,0.9471610233261254,0.9471610233261254,29.597597687056286,16.371840170392232,21.028309371145962,0,0
1,1,0.6994748777057851,0,0,1,1,13,0.0,"[[], [], []]",0.2731642860361073,0.7907016132862689,5.551899028780306,5.551899028780306,0.8886707579519232,0.8886707579519232,22.513906645506264,16.642997731786497,21.66726350320969,0,0
1,1,0.8526876324316544,0,0,1,1,17,0.0,"[[], [], []]",0.3981431515733831,0.8087437316858108,5.948886102539982,5.948886102539982,0.8833479521351858,0.8833479521351858,20.25254386284132,16.372628359099135,22.525286277783025,0,0
1,1,0.660657715961664,0,0,1,1,13,0.0,"[[], [], []]",0.28130869006763437,0.8427823313967064,5.525305558060552,5.525305558060552,0.8873111761526263,0.8873111761526263,27.33163809131343,16.50462944147921,21.37109369574918,0,0
1,1,0.732483632216439,0,0,1,1,14,0.0,"[[], [], []]",0.31746856958096764,0.7649353944591706,5.550893976949171,5.550893976949171,0.9206215368056346,0.9206215368056346,23.198878237499514,16.609585587527622,23.777407156622075,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.25624879086973673,0.7678146310898758,6.249434023288816,6.249434023288816,0.9115397874199342,0.9115397874199342,25.15421040796686,12.082003786194996,23.688741765639694,0,0
1,1,0.6930799840613662,0,0,1,1,13,0.0,"[[], [], []]",0.327248718392412,0.8555385651503925,6.200694623817606,6.200694623817606,0.9423412615001642,0.9423412615001642,22.740831629920077,17.181234020815083,23.53975120783155,0,0
1,1,0.5904586701922986,0,1,0,0,11,6.118372249252662,"[[], [], []]",0.2603620154876816,0.8171245934770971,6.725087570642875,6.725087570642875,0.9097832831145996,0.9097832831145996,28.831342256436848,17.20699973918226,23.996030003911933,0,0
1,1,0.3239368920411862,0,1,0,0,6,5.034420540848513,"[[], [], []]",0.2778638541843123,0.7842535764958144,5.587803609096834,5.587803609096834,0.9009659059335184,0.9009659059335184,23.91808245439741,18.7806752756767,21.658121757523404,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.25419683290778256,0.799341248079669,6.142663461675035,6.142663461675035,0.8804460876951473,0.8804460876951473,25.10362235024892,14.130656269483573,21.47955687372474,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.26262526070488934,0.8096382827758805,5.8549032811102375,5.8549032811102375,0.9406120564760887,0.9406120564760887,24.47909585800786,14.51193368112497,23.90957025360159,0,0
1,1,0.6391482578408184,0,1,0,0,12,6.106887701638988,"[[], [], []]",0.3255909958182254,0.8036191109066693,6.6535427137054555,6.6535427137054555,0.9178400086106869,0.9178400086106869,27.62689896790571,17.268167551932706,23.415598094610374,0,0
1,1,0.3780120848554522,0,1,0,0,7,5.508550227911846,"[[], [], []]",0.34285511090011084,0.7976911469636723,6.095071320980162,6.095071320980162,0.9037712502150022,0.9037712502150022,20.499545525939133,18.868829783977617,23.203853525667498,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2766810221970435,0.835752279835117,6.890247350607648,6.890247350607648,0.9134801168729929,0.9134801168729929,23.681982875627035,15.144231536713688,22.889438319295348,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.36842417162860946,0.7543761926088457,6.710596502649192,6.710596502649192,0.8936012075705522,0.8936012075705522,25.20988483591945,13.848767979399907,23.39195664367872,0,0
1,1,0.5060606009565974,0,1,0,0,10,5.0223005705670865,"[[], [], []]",0.2388794963527795,0.7698824673184764,5.553291255862449,5.553291255862449,0.90438270552894,0.90438270552894,22.460417946674326,17.70068495939373,23.147338086311688,0,0
1,1,0.4162310184746929,0,1,0,0,8,6.02894760922004,"[[], [], []]",0.3487120762871415,0.8402371302137575,6.481252775395918,6.481252775395918,0.9302133118626518,0.9302133118626518,26.242127862733604,18.705650761974123,23.211850419413388,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2931719757250876,0.8745596021462468,5.053565298036199,5.053565298036199,0.9336901433446374,0.9336901433446374,21.688016148505547,14.682946426521418,23.977525095356285,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.24884110534282772,0.8450242697070818,6.402692493578337,6.402692493578337,0.9057694204573811,0.9057694204573811,24.543491515242213,12.350772098547758,22.94789716548662,0,0
1,1,0.4872354146354778,0,1,0,0,9,5.458515378902783,"[[], [], []]",0.3596290532463943,0.7865429313559126,6.046699692996908,6.046699692996908,0.9027263889464626,0.9027263889464626,23.46749922526185,18.408744021182134,23.949368791043966,0,0
1,1,0.5307791354918938,0,1,0,0,10,4.8081010943682125,"[[], [], []]",0.3612993652275461,0.8057821956919383,5.214202220302816,5.214202220302816,0.9221163451710127,0.9221163451710127,24.366475126605195,18.012857678133358,23.15419180782117,0,0
1,1,0.3467748853565513,0,1,0,0,6,6.008198052844128,"[[], [], []]",0.32107409227562556,0.8027950810890572,6.787339531473274,6.787339531473274,0.8852066446630197,0.8852066446630197,22.013794731083017,18.90545465460144,23.849053406662556,0,0
1,1,0.6076922143693813,0,1,0,0,12,5.766098803124481,"[[], [], []]",0.29840789744024765,0.8197265484639887,6.481049020619368,6.481049020619368,0.8896860345878758,0.8896860345878758,28.341771941702653,17.215903796800024,23.231847642697794,0,0
1,1,0.5590310897842239,0,1,0,0,11,5.551374165857238,"[[], [], []]",0.31296227124356246,0.8365979593610815,6.021213938579925,6.021213938579925,0.9219692610966259,0.9219692610966259,24.971960448338688,17.734765812827572,23.84198506940619,0,0
1,1,0.7990199802498652,0,0,1,1,15,0.0,"[[], [], []]",0.3074179583026976,0.8309503452434827,5.779005915436306,5.779005915436306,0.9442894440530721,0.9442894440530721,27.52422901339645,15.860185473337879,22.377457142798875,0,0
1,1,0.7660303920811247,0,0,1,1,15,0.0,"[[], [], []]",0.311857149897951,0.8030969399108516,6.258737492519412,6.258737492519412,0.8956293673376566,0.8956293673376566,26.126732493260903,16.300364932219512,23.625678584505103,0,0
