time,ne
13.883333333333335,0.2214
13.9,0.222
13.916666666666668,0.2228
13.933333333333334,0.2237
13.950000000000001,0.2241
13.966666666666667,0.2246
13.983333333333334,0.2243
14.0,0.2254
14.016666666666667,0.2255
14.033333333333333,0.2269
14.05,0.2282
14.066666666666666,0.2294
14.083333333333334,0.2286
14.100000000000001,0.2289
14.116666666666667,0.2294
14.133333333333335,0.2301
14.15,0.2302
14.166666666666668,0.2313
14.183333333333334,0.2319
14.200000000000001,0.2317
14.216666666666667,0.2322
14.233333333333334,0.2329
14.25,0.2334
14.266666666666667,0.2338
14.283333333333333,0.2347
14.3,0.2357
14.316666666666666,0.236
14.333333333333334,0.2371
14.350000000000001,0.2386
14.366666666666667,0.2395
14.383333333333335,0.2396
14.4,0.2406
14.416666666666668,0.2416
14.433333333333334,0.2424
14.450000000000001,0.2429
14.466666666666667,0.2436
14.483333333333334,0.2437
14.5,0.2445
14.516666666666667,0.2462
14.533333333333333,0.2478
14.55,0.2484
14.566666666666666,0.2501
14.583333333333334,0.2511
14.600000000000001,0.2528
14.616666666666667,0.2537
14.633333333333335,0.2539
14.65,0.2556
14.666666666666668,0.2566
14.683333333333334,0.257
14.700000000000001,0.258
14.716666666666667,0.2588
14.733333333333334,0.2605
14.75,0.2613
14.766666666666667,0.2624
14.783333333333333,0.2633
14.8,0.2642
14.816666666666666,0.2655
14.833333333333334,0.266
14.850000000000001,0.2671
14.866666666666667,0.2687
14.883333333333335,0.2708
14.9,0.2713
14.916666666666668,0.2724
14.933333333333334,0.2728
14.950000000000001,0.2749
14.966666666666667,0.2758
14.983333333333334,0.2772
15.0,0.2777
15.016666666666667,0.2787
15.033333333333333,0.2797
15.05,0.2805
15.066666666666666,0.2815
15.083333333333334,0.2832
15.100000000000001,0.2837
15.116666666666667,0.2852
15.133333333333335,0.2871
15.15,0.2887
15.166666666666668,0.2897
15.183333333333334,0.2901
15.200000000000001,0.2913
15.216666666666667,0.2931
15.233333333333334,0.2943
15.25,0.2957
15.266666666666667,0.2967
15.283333333333333,0.2979
15.3,0.2993
15.316666666666666,0.3002
15.333333333333334,0.3018
15.350000000000001,0.3038
15.366666666666667,0.3046
15.383333333333335,0.3057
15.4,0.3069
15.416666666666668,0.3081
15.433333333333334,0.3088
15.450000000000001,0.3108
15.466666666666667,0.3119
15.483333333333334,0.313
15.5,0.3146
15.516666666666667,0.3164
15.533333333333333,0.3184
15.55,0.3199
15.566666666666666,0.3218
15.583333333333334,0.3233
15.600000000000001,0.3246
15.616666666666667,0.3257
15.633333333333335,0.3262
15.65,0.3277
15.666666666666668,0.3296
15.683333333333334,0.3313
15.700000000000001,0.3334
15.716666666666667,0.3358
15.733333333333334,0.3377
15.75,0.3388
15.766666666666667,0.3413
15.783333333333333,0.3421
15.8,0.3431
15.816666666666666,0.3444
15.833333333333334,0.3458
15.850000000000001,0.348
15.866666666666667,0.3493
15.883333333333335,0.3501
15.9,0.3519
15.916666666666668,0.3542
15.933333333333334,0.3554
15.950000000000001,0.3564
15.966666666666667,0.3576
15.983333333333334,0.3592
16.0,0.3605
16.016666666666666,0.3625
16.03333333333333,0.3639
16.049999999999997,0.3662
16.066666666666666,0.3675
16.083333333333332,0.37
16.099999999999998,0.3711
16.116666666666667,0.3738
16.133333333333333,0.3761
16.15,0.3777
16.166666666666664,0.3794
16.183333333333334,0.3808
16.2,0.383
16.216666666666665,0.3846
16.23333333333333,0.3859
16.25,0.3875
16.266666666666666,0.3891
16.28333333333333,0.3916
16.299999999999997,0.3932
16.316666666666666,0.3947
16.333333333333332,0.3968
16.349999999999998,0.398
16.366666666666667,0.3999
16.383333333333333,0.4023
16.4,0.4034
16.416666666666664,0.405
16.433333333333334,0.407
16.45,0.4081
16.466666666666665,0.4099
16.48333333333333,0.4118
16.5,0.4135
16.516666666666666,0.4146
16.53333333333333,0.4161
16.549999999999997,0.4178
16.566666666666666,0.4197
16.583333333333332,0.4217
16.599999999999998,0.4242
16.616666666666667,0.4261
16.633333333333333,0.4278
16.65,0.4303
16.666666666666664,0.4318
16.683333333333334,0.434
16.7,0.4353
16.716666666666665,0.4363
16.73333333333333,0.4374
16.75,0.4388
16.766666666666666,0.4413
16.78333333333333,0.4426
16.799999999999997,0.4441
16.816666666666666,0.4457
16.833333333333332,0.448
16.849999999999998,0.4507
16.866666666666667,0.452
16.883333333333333,0.4536
16.9,0.4554
16.916666666666664,0.4573
16.933333333333334,0.4581
16.95,0.4596
16.966666666666665,0.4617
16.98333333333333,0.4637
17.0,0.4653
17.016666666666666,0.467
17.03333333333333,0.469
17.049999999999997,0.4708
17.066666666666666,0.4723
17.083333333333332,0.4739
17.099999999999998,0.4756
