time,ne
22.5,3777
22.516666666666666,3761
22.53333333333333,3744
22.549999999999997,3725
22.566666666666666,3707
22.583333333333332,3692
22.599999999999998,3677
22.616666666666667,3659
22.633333333333333,3642
22.65,3625
22.666666666666664,3602
22.683333333333334,3584
22.7,3562
22.716666666666665,3537
22.73333333333333,3502
22.75,3489
22.766666666666666,3464
22.78333333333333,3435
22.799999999999997,3403
22.816666666666666,3372
22.833333333333332,3344
22.849999999999998,3323
22.866666666666667,3291
22.883333333333333,3271
22.9,3242
22.916666666666664,3210
22.933333333333334,3177
22.95,3143
22.966666666666665,3114
22.98333333333333,3089
23.0,3064
23.016666666666666,3036
23.03333333333333,3012
23.049999999999997,2988
23.066666666666666,2960
23.083333333333332,2927
23.099999999999998,2896
23.116666666666667,2857
23.133333333333333,2815
23.15,2784
23.166666666666664,2740
23.183333333333334,2696
23.2,2654
23.216666666666665,2616
23.23333333333333,2581
23.25,2547
23.266666666666666,2492
23.28333333333333,2449
23.299999999999997,2411
23.316666666666666,2369
23.333333333333332,2327
23.349999999999998,2282
23.366666666666667,2236
23.383333333333333,2195
23.4,2160
23.416666666666664,2117
23.433333333333334,2064
23.45,2015
23.466666666666665,1971
23.48333333333333,1922
23.5,1882
23.516666666666666,1820
23.53333333333333,1769
23.549999999999997,1711
23.566666666666666,1659
23.583333333333332,1595
23.599999999999998,1543
23.616666666666667,1499
23.633333333333333,1445
23.65,1379
23.666666666666664,1318
23.683333333333334,1262
23.7,1200
23.716666666666665,1140
23.73333333333333,1076
23.75,1005
23.766666666666666,947
23.78333333333333,893
23.799999999999997,818
23.816666666666666,760
23.833333333333332,697
23.849999999999998,626
23.866666666666667,567
23.883333333333333,503
23.9,429
23.916666666666664,354
23.933333333333334,293
23.95,229
23.966666666666665,140
23.98333333333333,64
